411.1552555,414.0173578,418.3105111,419.7415622,419.7415622,421.1726133,421.1726133,422.6036644,422.6036644,422.6036644,422.6036644,422.6036644,424.0347155,424.0347155,424.0347155,424.0347155,424.0347155,424.0347155,424.0347155,424.0347155,425.4657666,425.4657666,425.4657666,425.4657666,425.4657666,425.4657666,425.4657666,425.4657666,425.4657666,425.4657666,425.4657666,425.4657666,425.4657666,426.8968177,426.8968177,426.8968177,426.8968177,426.8968177,426.8968177,426.8968177,426.8968177,426.8968177,426.8968177,426.8968177,426.8968177,426.8968177,426.8968177,426.8968177,426.8968177,426.8968177,426.8968177,426.8968177,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,428.3278689,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,429.75892,431.1899711,431.1899711,431.1899711,431.1899711,431.1899711,431.1899711,431.1899711,431.1899711,431.1899711,431.1899711,431.1899711,431.1899711,431.1899711,431.1899711,431.1899711,431.1899711,431.1899711,431.1899711,431.1899711,432.6210222,432.6210222,432.6210222,432.6210222,432.6210222,432.6210222,432.6210222,432.6210222,432.6210222,432.6210222,432.6210222,434.0520733,434.0520733,434.0520733,435.4831244,436.9141755,438.3452266,438.3452266,439.7762777,439.7762777,441.2073288,441.2073288,442.6383799,442.6383799,444.0694311,444.0694311,445.5004822,445.5004822,445.5004822,445.5004822,446.9315333,446.9315333,446.9315333,446.9315333,446.9315333,446.9315333,448.3625844,448.3625844,448.3625844,448.3625844,448.3625844,448.3625844,448.3625844,448.3625844,449.7936355,449.7936355,449.7936355,449.7936355,449.7936355,449.7936355,449.7936355,449.7936355,449.7936355,449.7936355,451.2246866,451.2246866,451.2246866,451.2246866,451.2246866,451.2246866,451.2246866,451.2246866,451.2246866,451.2246866,452.6557377,452.6557377,452.6557377,452.6557377,452.6557377,452.6557377,452.6557377,452.6557377,452.6557377,452.6557377,454.0867888,454.0867888,454.0867888,454.0867888,454.0867888,454.0867888,454.0867888,454.0867888,454.0867888,455.5178399,455.5178399,455.5178399,455.5178399,455.5178399,455.5178399,455.5178399,455.5178399,456.948891,456.948891,456.948891,456.948891,456.948891,456.948891,458.3799421,458.3799421,458.3799421,458.3799421,458.3799421,459.8109932,459.8109932,459.8109932,459.8109932,459.8109932,461.2420444,461.2420444,461.2420444,462.6730955,462.6730955,462.6730955,464.1041466,464.1041466,464.1041466,465.5351977,465.5351977,465.5351977,466.9662488,466.9662488,466.9662488,466.9662488,468.3972999,468.3972999,468.3972999,468.3972999,469.828351,469.828351,469.828351,469.828351,471.2594021,471.2594021,471.2594021,471.2594021,471.2594021,472.6904532,472.6904532,472.6904532,474.1215043,474.1215043,474.1215043,475.5525554,475.5525554,476.9836066,476.9836066,478.4146577,478.4146577,479.8457088,481.2767599,482.707811,484.1388621,487.0009643,488.4320154,489.8630665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.70E-03,6.70E-03,1.65E-02,0.026318572,2.14E-02,4.10E-02,3.61E-02,8.03E-02,7.54E-02,7.05E-02,6.56E-02,6.06E-02,1.34E-01,1.29E-01,1.24E-01,1.19E-01,0.114593523,0.109689359,0.104785195,0.099881031,0.232293457,0.227389293,0.222485129,0.217580965,0.212676801,0.207772637,0.202868473,0.197964309,0.193060145,0.188155981,0.183251818,0.178347654,0.17344349,0.37451421,0.369610046,0.364705882,0.359801718,0.354897555,0.349993391,0.345089227,0.340185063,0.335280899,0.330376735,0.325472571,0.320568407,0.315664243,0.310760079,0.305855915,0.300951751,0.296047588,0.291143424,0.28623926,0.541255783,0.536351619,0.531447455,0.526543291,0.521639128,0.516734964,0.5118308,0.506926636,0.502022472,0.497118308,0.492214144,0.48730998,0.482405816,0.477501652,0.472597488,0.467693325,0.462789161,0.457884997,0.452980833,0.448076669,0.443172505,0.438268341,0.727614012,0.722709848,0.717805684,0.71290152,0.707997356,0.703093192,0.698189028,0.693284865,0.688380701,0.683476537,0.678572373,0.673668209,0.668764045,0.663859881,0.658955717,0.654051553,0.649147389,0.644243225,0.639339061,0.634434898,0.629530734,0.62462657,0.619722406,0.889451421,0.884547257,0.879643093,0.874738929,0.869834765,0.864930601,0.860026438,0.855122274,0.85021811,0.845313946,0.840409782,0.835505618,0.830601454,0.82569729,0.820793126,0.815888962,0.810984798,0.806080635,0.801176471,0.987534699,0.982630535,0.977726371,0.972822208,0.967918044,0.96301388,0.958109716,0.953205552,0.948301388,0.943397224,0.93849306,1.002247191,0.997343027,0.992438863,0.992438863,0.992438863,0.992438863,0.987534699,0.977726371,0.972822208,0.967918044,0.96301388,0.972822208,0.967918044,0.967918044,0.96301388,0.943397224,0.93849306,0.933588896,0.928684732,0.913972241,0.909068077,0.904163913,0.899259749,0.894355585,0.889451421,0.864930601,0.860026438,0.855122274,0.85021811,0.845313946,0.840409782,0.835505618,0.830601454,0.801176471,0.796272307,0.791368143,0.786463979,0.781559815,0.776655651,0.771751487,0.766847323,0.761943159,0.757038995,0.722709848,0.717805684,0.71290152,0.707997356,0.703093192,0.698189028,0.693284865,0.688380701,0.683476537,0.678572373,0.644243225,0.639339061,0.634434898,0.629530734,0.62462657,0.619722406,0.614818242,0.609914078,0.605009914,0.60010575,0.565776603,0.560872439,0.555968275,0.551064111,0.546159947,0.541255783,0.536351619,0.531447455,0.526543291,0.497118308,0.492214144,0.48730998,0.482405816,0.477501652,0.472597488,0.467693325,0.462789161,0.438268341,0.433364177,0.428460013,0.423555849,0.418651685,0.413747521,0.389226702,0.384322538,0.379418374,0.37451421,0.369610046,0.354897555,0.349993391,0.345089227,0.340185063,0.335280899,0.320568407,0.315664243,0.310760079,0.296047588,0.291143424,0.28623926,0.276430932,0.271526768,0.266622604,0.251910112,0.247005948,0.242101785,0.232293457,0.227389293,0.222485129,0.217580965,0.207772637,0.202868473,0.197964309,0.193060145,0.17344349,0.168539326,0.163635162,0.158730998,0.144018506,0.139114342,0.134210178,0.129306015,0.124401851,0.109689359,0.104785195,0.099881031,0.085168539,0.080264375,0.075360212,0.065551884,0.06064772,0.050839392,0.045935228,0.0361269,0.031222736,0.026318572,0.021414408,0.016510245,0.011606081,0.006701917,0.006701917,0.006701917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521.3461909,522.777242,531.3635487,532.7945998,534.2256509,535.656702,537.0877531,537.0877531,538.5188042,538.5188042,539.9498554,539.9498554,539.9498554,539.9498554,539.9498554,541.3809065,541.3809065,541.3809065,541.3809065,541.3809065,541.3809065,541.3809065,542.8119576,542.8119576,542.8119576,542.8119576,542.8119576,542.8119576,544.2430087,544.2430087,544.2430087,544.2430087,544.2430087,544.2430087,544.2430087,544.2430087,545.6740598,545.6740598,545.6740598,545.6740598,545.6740598,545.6740598,545.6740598,545.6740598,547.1051109,547.1051109,547.1051109,547.1051109,547.1051109,547.1051109,547.1051109,547.1051109,548.536162,548.536162,548.536162,548.536162,548.536162,548.536162,549.9672131,549.9672131,549.9672131,549.9672131,549.9672131,549.9672131,549.9672131,551.3982642,551.3982642,551.3982642,551.3982642,551.3982642,551.3982642,552.8293153,552.8293153,552.8293153,552.8293153,552.8293153,552.8293153,552.8293153,554.2603664,554.2603664,554.2603664,554.2603664,554.2603664,554.2603664,555.6914176,555.6914176,555.6914176,555.6914176,555.6914176,555.6914176,557.1224687,557.1224687,557.1224687,557.1224687,558.5535198,558.5535198,558.5535198,558.5535198,558.5535198,558.5535198,558.5535198,559.9845709,559.9845709,559.9845709,559.9845709,559.9845709,559.9845709,559.9845709,559.9845709,559.9845709,561.415622,561.415622,561.415622,561.415622,561.415622,561.415622,561.415622,561.415622,561.415622,561.415622,561.415622,561.415622,562.8466731,562.8466731,562.8466731,562.8466731,562.8466731,562.8466731,562.8466731,562.8466731,562.8466731,562.8466731,562.8466731,564.2777242,564.2777242,564.2777242,564.2777242,564.2777242,564.2777242,564.2777242,564.2777242,564.2777242,564.2777242,564.2777242,565.7087753,565.7087753,565.7087753,565.7087753,565.7087753,565.7087753,565.7087753,567.1398264,567.1398264,567.1398264,567.1398264,567.1398264,567.1398264,568.5708775,568.5708775,568.5708775,568.5708775,568.5708775,568.5708775,570.0019286,570.0019286,570.0019286,570.0019286,570.0019286,571.4329797,571.4329797,571.4329797,571.4329797,572.8640309,572.8640309,572.8640309,572.8640309,574.295082,574.295082,575.7261331,577.1571842,578.5882353,578.5882353,580.0192864,581.4503375,582.8813886,584.3124397,592.8987464,594.3297975,595.7608486,597.1918997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001797753,0.001797753,0.006701917,0.006701917,0.011606081,0.016510245,0.031222736,0.026318572,0.055743556,0.050839392,0.104785195,0.099881031,0.094976867,0.090072703,0.085168539,0.17344349,0.168539326,0.163635162,0.158730998,0.153826834,0.14892267,0.144018506,0.242101785,0.237197621,0.232293457,0.227389293,0.222485129,0.217580965,0.325472571,0.320568407,0.315664243,0.310760079,0.305855915,0.300951751,0.296047588,0.291143424,0.418651685,0.413747521,0.408843358,0.403939194,0.39903503,0.394130866,0.389226702,0.384322538,0.516734964,0.5118308,0.506926636,0.502022472,0.497118308,0.492214144,0.48730998,0.482405816,0.585393258,0.580489095,0.575584931,0.570680767,0.565776603,0.560872439,0.663859881,0.658955717,0.654051553,0.649147389,0.644243225,0.639339061,0.634434898,0.73742234,0.732518176,0.727614012,0.722709848,0.717805684,0.71290152,0.820793126,0.815888962,0.810984798,0.806080635,0.801176471,0.796272307,0.791368143,0.894355585,0.889451421,0.884547257,0.879643093,0.874738929,0.869834765,0.96301388,0.958109716,0.953205552,0.948301388,0.943397224,0.93849306,1.002247191,0.997343027,0.992438863,0.987534699,0.987534699,0.982630535,0.977726371,0.972822208,0.967918044,0.96301388,0.958109716,0.899259749,0.894355585,0.889451421,0.884547257,0.879643093,0.874738929,0.869834765,0.864930601,0.860026438,0.781559815,0.776655651,0.771751487,0.766847323,0.761943159,0.757038995,0.752134831,0.747230668,0.742326504,0.73742234,0.732518176,0.727614012,0.649147389,0.644243225,0.639339061,0.634434898,0.629530734,0.62462657,0.619722406,0.614818242,0.609914078,0.605009914,0.60010575,0.521639128,0.516734964,0.5118308,0.506926636,0.502022472,0.497118308,0.492214144,0.48730998,0.482405816,0.477501652,0.472597488,0.413747521,0.408843358,0.403939194,0.39903503,0.394130866,0.389226702,0.384322538,0.335280899,0.330376735,0.325472571,0.320568407,0.315664243,0.310760079,0.266622604,0.26171844,0.256814276,0.251910112,0.247005948,0.242101785,0.202868473,0.197964309,0.193060145,0.188155981,0.183251818,0.153826834,0.14892267,0.144018506,0.139114342,0.109689359,0.104785195,0.099881031,0.094976867,0.075360212,0.070456048,0.055743556,0.041031064,0.031222736,0.026318572,0.016510245,0.011606081,0.006701917,0.006701917,0.001797753,0.001797753,0.001797753,0.001797753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637.2613308,638.6923819,640.123433,641.5544841,642.9855352,644.4165863,645.8476374,648.7097396,650.1407907,651.5718419,653.002893,654.4339441,654.4339441,655.8649952,655.8649952,655.8649952,657.2960463,657.2960463,657.2960463,657.2960463,657.2960463,657.2960463,657.2960463,657.2960463,658.7270974,658.7270974,658.7270974,658.7270974,658.7270974,658.7270974,658.7270974,658.7270974,658.7270974,658.7270974,658.7270974,658.7270974,658.7270974,658.7270974,658.7270974,658.7270974,660.1581485,660.1581485,660.1581485,660.1581485,660.1581485,660.1581485,660.1581485,660.1581485,660.1581485,660.1581485,660.1581485,660.1581485,660.1581485,660.1581485,660.1581485,660.1581485,660.1581485,660.1581485,660.1581485,660.1581485,660.1581485,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,661.5891996,663.0202507,663.0202507,663.0202507,663.0202507,663.0202507,663.0202507,663.0202507,663.0202507,663.0202507,663.0202507,663.0202507,663.0202507,663.0202507,663.0202507,663.0202507,663.0202507,664.4513018,664.4513018,664.4513018,664.4513018,664.4513018,664.4513018,664.4513018,664.4513018,664.4513018,664.4513018,664.4513018,664.4513018,664.4513018,664.4513018,664.4513018,664.4513018,665.8823529,665.8823529,665.8823529,665.8823529,665.8823529,665.8823529,665.8823529,665.8823529,665.8823529,665.8823529,665.8823529,665.8823529,665.8823529,665.8823529,665.8823529,665.8823529,665.8823529,667.3134041,667.3134041,667.3134041,667.3134041,667.3134041,667.3134041,667.3134041,667.3134041,667.3134041,667.3134041,667.3134041,667.3134041,667.3134041,667.3134041,667.3134041,667.3134041,667.3134041,668.7444552,668.7444552,668.7444552,668.7444552,670.1755063,670.1755063,670.1755063,670.1755063,671.6065574,671.6065574,673.0376085,673.0376085,673.0376085,673.0376085,673.0376085,674.4686596,674.4686596,674.4686596,674.4686596,674.4686596,674.4686596,674.4686596,674.4686596,674.4686596,674.4686596,674.4686596,674.4686596,674.4686596,674.4686596,674.4686596,674.4686596,674.4686596,674.4686596,674.4686596,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,675.8997107,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,677.3307618,678.7618129,678.7618129,678.7618129,678.7618129,678.7618129,678.7618129,678.7618129,678.7618129,678.7618129,678.7618129,678.7618129,678.7618129,678.7618129,678.7618129,678.7618129,678.7618129,680.192864,680.192864,680.192864,680.192864,680.192864,680.192864,680.192864,680.192864,680.192864,680.192864,680.192864,680.192864,680.192864,680.192864,680.192864,680.192864,681.6239151,681.6239151,681.6239151,681.6239151,681.6239151,681.6239151,681.6239151,681.6239151,681.6239151,681.6239151,681.6239151,681.6239151,681.6239151,681.6239151,681.6239151,683.0549662,683.0549662,683.0549662,683.0549662,683.0549662,683.0549662,683.0549662,683.0549662,683.0549662,684.4860174,684.4860174,684.4860174,684.4860174,684.4860174,685.9170685,685.9170685,687.3481196,688.7791707,690.2102218,691.6412729,700.2275796,701.6586307,703.0896818,704.5207329
1.80E-03,1.80E-03,0.001797753,1.80E-03,0.001797753,0.001797753,0.001797753,0.006701917,0.006701917,0.006701917,0.006701917,0.016510245,0.011606081,0.0361269,0.031222736,0.026318572,0.085168539,0.080264375,0.075360212,0.070456048,0.065551884,0.06064772,0.055743556,0.050839392,0.193060145,0.188155981,0.183251818,0.178347654,0.17344349,0.168539326,0.163635162,0.158730998,0.153826834,0.14892267,0.144018506,0.139114342,0.134210178,0.129306015,0.124401851,0.119497687,0.345089227,0.340185063,0.335280899,0.330376735,0.325472571,0.320568407,0.315664243,0.310760079,0.305855915,0.300951751,0.296047588,0.291143424,0.28623926,0.281335096,0.276430932,0.271526768,0.266622604,0.26171844,0.256814276,0.251910112,0.247005948,0.502022472,0.497118308,4.92E-01,4.87E-01,4.82E-01,0.477501652,0.472597488,0.467693325,0.462789161,0.457884997,0.452980833,0.448076669,0.443172505,0.438268341,0.433364177,0.428460013,0.423555849,0.418651685,0.413747521,0.408843358,0.403939194,0.39903503,0.62462657,0.619722406,0.614818242,0.609914078,0.605009914,0.60010575,0.595201586,0.590297422,0.585393258,0.580489095,0.575584931,0.570680767,0.565776603,0.560872439,0.555968275,0.551064111,0.732518176,0.727614012,0.722709848,0.717805684,0.71290152,0.707997356,0.703093192,0.698189028,0.693284865,0.688380701,0.683476537,0.678572373,0.673668209,0.668764045,0.663859881,0.658955717,0.845313946,0.840409782,0.835505618,0.830601454,0.82569729,0.820793126,0.815888962,0.810984798,0.806080635,0.801176471,0.796272307,0.791368143,0.786463979,0.781559815,0.776655651,0.771751487,0.766847323,0.967918044,0.96301388,0.958109716,0.953205552,0.948301388,0.943397224,0.93849306,0.933588896,0.928684732,0.923780568,0.918876404,0.913972241,0.909068077,0.904163913,0.899259749,0.894355585,0.889451421,1.002247191,0.997343027,0.992438863,0.987534699,0.992438863,0.987534699,0.982630535,0.977726371,0.967918044,0.96301388,0.96301388,0.958109716,0.953205552,0.948301388,0.943397224,0.918876404,0.913972241,0.909068077,0.904163913,0.899259749,0.894355585,0.889451421,0.884547257,0.879643093,0.874738929,0.869834765,0.864930601,0.860026438,0.855122274,0.85021811,0.845313946,0.840409782,0.835505618,0.830601454,0.771751487,0.766847323,0.761943159,0.757038995,0.752134831,0.747230668,0.742326504,0.73742234,0.732518176,0.727614012,0.722709848,0.717805684,0.71290152,0.707997356,0.703093192,0.698189028,0.693284865,0.688380701,0.683476537,0.678572373,0.673668209,0.668764045,0.663859881,0.609914078,0.605009914,0.60010575,0.595201586,0.590297422,0.585393258,0.580489095,0.575584931,0.570680767,0.565776603,0.560872439,0.555968275,0.551064111,0.546159947,0.541255783,0.536351619,0.531447455,0.526543291,0.521639128,0.516734964,0.5118308,0.506926636,0.502022472,0.457884997,0.452980833,0.448076669,0.443172505,0.438268341,0.433364177,0.428460013,0.423555849,0.418651685,0.413747521,0.408843358,0.403939194,0.39903503,0.394130866,0.389226702,0.384322538,0.345089227,0.340185063,0.335280899,0.330376735,0.325472571,0.320568407,0.315664243,0.310760079,0.305855915,0.300951751,0.296047588,0.291143424,0.28623926,0.281335096,0.276430932,0.271526768,0.227389293,0.222485129,0.217580965,0.212676801,0.207772637,0.202868473,0.197964309,0.193060145,0.188155981,0.183251818,0.178347654,0.17344349,0.168539326,0.163635162,0.158730998,0.119497687,0.114593523,0.109689359,0.104785195,0.099881031,0.094976867,0.090072703,0.085168539,0.080264375,0.06064772,0.055743556,0.050839392,0.045935228,0.041031064,0.026318572,0.021414408,0.011606081,0.006701917,0.006701917,0.006701917,0.001797753,0.001797753,0.001797753,0.001797753
825.4098361,831.147541,836.0655738,837.704918,839.3442623,840.9836066,842.6229508,844.2622951,845.0819672,845.9016393,846.7213115,846.7213115,847.5409836,847.5409836,847.5409836,848.3606557,848.3606557,849.1803279,849.1803279,850,850,850.8196721,850.8196721,850.8196721,851.6393443,851.6393443,852.4590164,852.4590164,852.4590164,853.2786885,854.0983607,854.9180328,855.7377049,856.557377,856.557377,857.3770492,858.1967213,860.6557377,862.295082,863.1147541,863.9344262,864.7540984,864.7540984,865.5737705,866.3934426,869.6721311,871.3114754,874.5901639,875.4098361,877.0491803,877.8688525,878.6885246,879.5081967,881.147541,882.7868852,883.6065574,884.4262295,886.0655738,888.5245902,891.8032787,895.9016393,903.2786885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002808989,0.005617978,0.005617978,0.019662921,3.37E-02,0.050561798,0.06741573,0.08988764,0.115168539,0.137640449,0.168539326,0.199438202,0.22752809,0.261235955,0.297752809,0.342696629,0.384831461,0.424157303,0.460674157,0.494382022,0.528089888,0.556179775,0.584269663,0.615168539,0.640449438,0.668539326,0.702247191,0.735955056,0.764044944,0.79494382,0.831460674,0.859550562,0.887640449,0.91011236,0.935393258,0.95505618,9.78E-01,0.997191011,0.963483146,9.33E-01,0.898876404,8.60E-01,0.825842697,0.786516854,0.747191011,0.72752809,0.68258427,0.637640449,0.58988764,0.528089888,0.474719101,0.426966292,0.398876404,0.373595506,0.331460674,0.280898876,0.233146067,0.168539326,0.112359551,0.06741573,0.028089888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,402.5,405,407.5,410,412.5,415,417.5,420,422.5,425,427.5,430,432.5,435,437.5,440,442.5,445,447.5,450,452.5,455,457.5,460,462.5,465,467.5,470,472.5,475,477.5,480,482.5,485,487.5,490,492.5,495,497.5,500,502.5,505,507.5,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.72E-09,1.66E-08,1.12E-08,0.000000119,5.89E-07,4.36E-06,8.19E-06,3.52E-06,1.29E-06,9.78E-06,1.60E-05,1.61E-05,1.51E-05,1.75E-05,1.09E-05,7.94E-05,0.000466384,0.006376621,0.114165271,0.32190085,0.507397394,0.674190444,0.739061953,0.796996832,0.793562247,0.849231794,0.84565675,0.933199514,0.966748757,0.966133153,0.977015178,0.972250638,1,0.99801512,0.909572423,0.731814579,0.556730754,0.30784236,0.068264508,0.01184204,0.002082789,0.000639929,0.000168374,0.000136014,0.0001257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
