SZ,VZ,VA,LAI,BRF_toc,BRF_toc(NIR),BRF_toa,LAD,NDVI
30,60,126,0.5,0.040516,0.12946,0.063941,0.2488,0.523273874
30,60,126,1,0.029943,0.142248,0.057248,0.4976,0.652211788
30,60,126,2,0.019607,0.158873,0.051179,0.9952,0.780289108
30,60,126,3,0.014694,0.167409,0.047565,1.4928,0.838618804
30,60,126,4,0.01192,0.171223,0.044726,1.9904,0.869828495
30,60,126,5,0.010263,0.169858,0.042779,2.488,0.886043271
30,60,126,6,0.009279,0.168039,0.043196,2.9856,0.895340575
30,60,126,7,0.008473,0.164072,0.040991,3.4832,0.901787939
30,60,144,0.01,0.058342,0.104751,0.079164,0.004976,0.284555438
30,60,144,0.1,0.053525,0.109146,0.076552,0.04976,0.341923268
30,60,144,0.5,0.039127,0.125791,0.064834,0.2488,0.52549752
30,60,144,1,0.02844,0.140435,0.058295,0.4976,0.663182828
30,60,144,2,0.018343,0.156111,0.052262,0.9952,0.789709608
30,60,144,3,0.013728,0.167009,0.04915,1.4928,0.848088659
30,60,144,4,0.011181,0.170131,0.04626,1.9904,0.876665637
30,60,144,5,0.009587,0.167045,0.044268,2.488,0.891446623
30,60,144,6,0.008604,0.164412,0.044632,2.9856,0.90054099
30,60,144,7,0.007731,0.159826,0.042664,3.4832,0.907720955
30,60,162,0.01,0.056957,0.102386,0.079755,0.004976,0.28510195
30,60,162,0.1,0.052598,0.106757,0.07778,0.04976,0.339863826
30,60,162,0.5,0.038481,0.123428,0.066315,0.2488,0.524658913
30,60,162,1,0.027691,0.138093,0.059053,0.4976,0.665938812
30,60,162,2,0.017706,0.154683,0.053713,0.9952,0.794580861
30,60,162,3,0.012932,0.163834,0.050832,1.4928,0.853682269
30,60,162,4,0.010577,0.166207,0.047289,1.9904,0.88033985
30,60,162,5,0.008861,0.164981,0.046019,2.488,0.898056856
30,60,162,6,0.007977,0.161957,0.046043,2.9856,0.906116492
30,60,162,7,0.007141,0.155541,0.043989,3.4832,0.912209095
30,60,180,0.01,0.056971,0.101891,0.080613,0.004976,0.282761139
30,60,180,0.1,0.052401,0.104996,0.077898,0.04976,0.334155035
30,60,180,0.5,0.03784,0.121097,0.066957,0.2488,0.523836489
30,60,180,1,0.027585,0.137796,0.060064,0.4976,0.666406661
30,60,180,2,0.017789,0.154345,0.054544,0.9952,0.793312187
30,60,180,3,0.013154,0.162929,0.051689,1.4928,0.850593186
30,60,180,4,0.010672,0.165823,0.048042,1.9904,0.879067396
30,60,180,5,0.00905,0.162745,0.047245,2.488,0.89464187
30,60,180,6,0.008002,0.160116,0.046859,2.9856,0.904804958
30,60,180,7,0.007219,0.156313,0.045157,3.4832,0.911711469
40,30,0,0.01,0.147117,0.26492,0.136195,0.004976,0.285903936
40,30,0,0.1,0.138022,0.263589,0.129784,0.04976,0.312658269
40,30,0,0.5,0.107598,0.2608,0.108808,0.2488,0.415860021
40,30,0,1,0.084637,0.257357,0.091875,0.4976,0.5050381
40,30,0,2,0.059972,0.25507,0.075556,0.9952,0.61927616
40,30,0,3,0.046446,0.258008,0.065701,1.4928,0.694889868
40,30,0,4,0.03984,0.261529,0.061329,1.9904,0.735606516
40,30,0,5,0.035476,0.265257,0.057392,2.488,0.764069789
40,30,0,6,0.03245,0.26515,0.055659,2.9856,0.781922043
40,30,0,7,0.030602,0.268813,0.054299,3.4832,0.795588063
40,30,18,0.01,0.120399,0.221622,0.119148,0.004976,0.295955512
40,30,18,0.1,0.112877,0.222578,0.114151,0.04976,0.327021508
40,30,18,0.5,0.088959,0.225571,0.096742,0.2488,0.434336947
40,30,18,1,0.069927,0.226573,0.082508,0.4976,0.528317032
40,30,18,2,0.050004,0.228788,0.068944,0.9952,0.641280955
40,30,18,3,0.039138,0.232957,0.060638,1.4928,0.712321064
40,30,18,4,0.033303,0.234673,0.056607,1.9904,0.751447891
40,30,18,5,0.02909,0.239135,0.052937,2.488,0.783092553
40,30,18,6,0.026783,0.238051,0.051818,2.9856,0.797737451
40,30,18,7,0.025323,0.239832,0.050421,3.4832,0.808994739
40,30,36,0.01,0.118859,0.217295,0.116656,0.004976,0.292830072
40,30,36,0.1,0.11158,0.217498,0.111916,0.04976,0.321862902
40,30,36,0.5,0.087275,0.219421,0.093919,0.2488,0.430869656
40,30,36,1,0.068364,0.220368,0.079409,0.4976,0.526453597
40,30,36,2,0.048087,0.221246,0.066047,0.9952,0.642917875
40,30,36,3,0.037157,0.222653,0.057902,1.4928,0.7139679
40,30,36,4,0.031007,0.222486,0.053574,1.9904,0.755362081
40,30,36,5,0.026803,0.222668,0.049778,2.488,0.785121317
40,30,36,6,0.024271,0.220979,0.04855,2.9856,0.802071356
40,30,36,7,0.022714,0.220591,0.047422,3.4832,0.813287849
40,30,54,0.01,0.114994,0.209783,0.111993,0.004976,0.291858722
40,30,54,0.1,0.107704,0.208342,0.107091,0.04976,0.31842833
40,30,54,0.5,0.083726,0.21063,0.089342,0.2488,0.431124217
40,30,54,1,0.065129,0.211656,0.075159,0.4976,0.529389237
40,30,54,2,0.045224,0.211385,0.061976,0.9952,0.647526003
40,30,54,3,0.03464,0.212612,0.054191,1.4928,0.719800042
40,30,54,4,0.02813,0.211301,0.049369,1.9904,0.76502625
40,30,54,5,0.024702,0.209682,0.046215,2.488,0.789217694
40,30,54,6,0.021965,0.206855,0.04489,2.9856,0.808015034
40,30,54,7,0.02047,0.203959,0.043743,3.4832,0.817581507
40,30,72,0.01,0.110045,0.197947,0.106751,0.004976,0.285403517
40,30,72,0.1,0.103182,0.197481,0.102031,0.04976,0.313636863
40,30,72,0.5,0.07987,0.200109,0.084815,0.2488,0.429457209
40,30,72,1,0.061815,0.202043,0.070977,0.4976,0.531452524
40,30,72,2,0.042562,0.200745,0.057963,0.9952,0.650137481
40,30,72,3,0.031902,0.200578,0.050355,1.4928,0.725550585
40,30,72,4,0.025928,0.19827,0.045912,1.9904,0.768704449
40,30,72,5,0.022438,0.196748,0.042732,2.488,0.795260646
40,30,72,6,0.01991,0.192038,0.041501,2.9856,0.812123728
40,30,72,7,0.018124,0.189397,0.040083,3.4832,0.825328521
40,30,90,0.01,0.105278,0.186141,0.101743,0.004976,0.277480192
40,30,90,0.1,0.098754,0.187482,0.097356,0.04976,0.309981973
40,30,90,0.5,0.075078,0.187884,0.079879,0.2488,0.428982134
40,30,90,1,0.057793,0.19106,0.066902,0.4976,0.535524989
40,30,90,2,0.039694,0.190457,0.054293,0.9952,0.655061242
40,30,90,3,0.029328,0.189129,0.047016,1.4928,0.731498647
40,30,90,4,0.023194,0.186433,0.042449,1.9904,0.778711712
40,30,90,5,0.019354,0.1846,0.039189,2.488,0.810212107
40,30,90,6,0.017102,0.179035,0.038085,2.9856,0.82561169
40,30,90,7,0.015519,0.174852,0.036823,3.4832,0.836960461
40,30,108,0.01,0.100484,0.175913,0.096891,0.004976,0.272900936
40,30,108,0.1,0.093224,0.175954,0.092365,0.04976,0.307343096
40,30,108,0.5,0.071312,0.179885,0.076119,0.2488,0.432222519
40,30,108,1,0.053629,0.181939,0.062943,0.4976,0.544683488
40,30,108,2,0.036433,0.180963,0.050894,0.9952,0.66482364
40,30,108,3,0.026988,0.180545,0.044218,1.4928,0.739916062
40,30,108,4,0.020927,0.17788,0.039751,1.9904,0.789474214
40,30,108,5,0.017474,0.174833,0.036913,2.488,0.818269746
40,30,108,6,0.015119,0.169814,0.035515,2.9856,0.836492135
40,30,108,7,0.013697,0.16493,0.034399,3.4832,0.846641325
40,30,126,0.01,0.095836,0.167128,0.092881,0.004976,0.271109353
40,30,126,0.1,0.088872,0.166777,0.0886,0.04976,0.304734225
40,30,126,0.5,0.06743,0.170784,0.07287,0.2488,0.433870385
40,30,126,1,0.050512,0.173518,0.060423,0.4976,0.549060394
40,30,126,2,0.033638,0.173189,0.04856,0.9952,0.674723319
40,30,126,3,0.024076,0.173028,0.041598,1.4928,0.755702573
40,30,126,4,0.018669,0.16891,0.037561,1.9904,0.800947867
40,30,126,5,0.015589,0.167017,0.035079,2.488,0.829260813
40,30,126,6,0.013391,0.160256,0.033654,2.9856,0.845767563
40,30,126,7,0.011817,0.156095,0.032556,3.4832,0.859247701
40,30,144,0.01,0.092015,0.160249,0.089939,0.004976,0.270486474
40,30,144,0.1,0.08576,0.160336,0.086115,0.04976,0.303036214
40,30,144,0.5,0.063786,0.163137,0.070072,0.2488,0.437818115
40,30,144,1,0.047983,0.16768,0.058389,0.4976,0.55501871
40,30,144,2,0.031323,0.168677,0.046853,0.9952,0.68677
40,30,144,3,0.022474,0.167973,0.040085,1.4928,0.763986831
40,30,144,4,0.017577,0.164578,0.036483,1.9904,0.807010513
40,30,144,5,0.014206,0.161895,0.033518,2.488,0.838660769
40,30,144,6,0.012213,0.155128,0.03241,2.9856,0.854034576
40,30,144,7,0.010519,0.150265,0.031513,3.4832,0.869153647
40,30,162,0.01,0.090787,0.154828,0.089143,0.004976,0.260737333
40,30,162,0.1,0.083083,0.155023,0.083947,0.04976,0.302134344
40,30,162,0.5,0.062358,0.159307,0.068872,0.2488,0.437367198
40,30,162,1,0.046026,0.163277,0.057124,0.4976,0.560197417
40,30,162,2,0.030096,0.165152,0.046102,0.9952,0.691715152
40,30,162,3,0.021218,0.163959,0.039159,1.4928,0.770835471
40,30,162,4,0.016319,0.16131,0.035717,1.9904,0.81625748
40,30,162,5,0.013186,0.157875,0.032875,2.488,0.845832773
40,30,162,6,0.011172,0.151792,0.031934,2.9856,0.862889963
40,30,162,7,0.009665,0.146295,0.030889,3.4832,0.876057964
40,30,180,0.01,0.088605,0.153458,0.087494,0.004976,0.267917856
40,30,180,0.1,0.082985,0.152942,0.083771,0.04976,0.296519686
40,30,180,0.5,0.061937,0.156518,0.068787,0.2488,0.432954155
40,30,180,1,0.045604,0.161483,0.05694,0.4976,0.559566752
40,30,180,2,0.030141,0.163455,0.046262,0.9952,0.6886196
40,30,180,3,0.021375,0.16324,0.039409,1.4928,0.768437018
40,30,180,4,0.016272,0.160259,0.035594,1.9904,0.81564711
40,30,180,5,0.013147,0.156894,0.032905,2.488,0.845366706
40,30,180,6,0.011009,0.150838,0.031742,2.9856,0.863957936
40,30,180,7,0.009771,0.146192,0.030945,3.4832,0.874701051
40,40,0,0.01,0.154352,0.278761,0.142643,0.004976,0.287243745
40,40,0,0.1,0.147644,0.28346,0.137831,0.04976,0.31504231
40,40,0,0.5,0.12634,0.303609,0.123341,0.2488,0.412302389
40,40,0,1,0.109123,0.32268,0.109727,0.4976,0.494570441
40,40,0,2,0.089986,0.352004,0.097252,0.9952,0.592814317
40,40,0,3,0.077209,0.374231,0.088025,1.4928,0.65794347
40,40,0,4,0.069558,0.387972,0.083299,1.9904,0.69594125
40,40,0,5,0.063794,0.399093,0.078536,2.488,0.724364694
40,40,0,6,0.060199,0.40597,0.076887,2.9856,0.741728858
40,40,0,7,0.056986,0.413382,0.074446,3.4832,0.757696102
40,40,18,0.01,0.109453,0.204231,0.114634,0.004976,0.302144834
40,40,18,0.1,0.102546,0.206659,0.110214,0.04976,0.33671189
40,40,18,0.5,0.080664,0.214991,0.095039,0.2488,0.454336981
40,40,18,1,0.063718,0.221679,0.081578,0.4976,0.553478137
40,40,18,2,0.046183,0.231793,0.070626,0.9952,0.667719515
40,40,18,3,0.036809,0.24133,0.063141,1.4928,0.735319391
40,40,18,4,0.031879,0.247492,0.059804,1.9904,0.771780178
40,40,18,5,0.028599,0.253553,0.056507,2.488,0.797279481
40,40,18,6,0.026764,0.256321,0.056192,2.9856,0.810911917
40,40,18,7,0.025591,0.260465,0.05495,3.4832,0.821076992
40,40,36,0.01,0.107812,0.199621,0.111327,0.004976,0.298630921
40,40,36,0.1,0.100611,0.200524,0.1067,0.04976,0.331788068
40,40,36,0.5,0.078546,0.209341,0.09111,0.2488,0.454327566
40,40,36,1,0.061799,0.214186,0.078215,0.4976,0.55215682
40,40,36,2,0.044076,0.220902,0.066643,0.9952,0.667323325
40,40,36,3,0.034156,0.226822,0.059252,1.4928,0.738246136
40,40,36,4,0.028932,0.228307,0.055873,1.9904,0.775057437
40,40,36,5,0.02538,0.23145,0.052195,2.488,0.802359537
40,40,36,6,0.023403,0.231947,0.051709,2.9856,0.816698649
40,40,36,7,0.021723,0.231224,0.050229,3.4832,0.828240699
40,40,54,0.01,0.103591,0.192267,0.105719,0.004976,0.299724868
40,40,54,0.1,0.097387,0.191823,0.10188,0.04976,0.326530895
40,40,54,0.5,0.075731,0.198306,0.086253,0.2488,0.447293614
40,40,54,1,0.058883,0.20403,0.073051,0.4976,0.552072359
40,40,54,2,0.040898,0.2087,0.061681,0.9952,0.672289041
40,40,54,3,0.031545,0.213259,0.054631,1.4928,0.742283623
40,40,54,4,0.025981,0.215017,0.050826,1.9904,0.784388252
40,40,54,5,0.022934,0.215519,0.047743,2.488,0.807643435
40,40,54,6,0.020695,0.213927,0.046826,2.9856,0.823588581
40,40,54,7,0.019307,0.212272,0.045816,3.4832,0.833257765
40,40,72,0.01,0.09891,0.179717,0.100163,0.004976,0.290018555
40,40,72,0.1,0.092422,0.180499,0.096095,0.04976,0.322719761
40,40,72,0.5,0.071304,0.187842,0.080808,0.2488,0.449700169
40,40,72,1,0.055335,0.192748,0.06833,0.4976,0.5538993
40,40,72,2,0.038226,0.197791,0.057283,0.9952,0.676074181
40,40,72,3,0.028675,0.200329,0.050144,1.4928,0.749567693
40,40,72,4,0.023504,0.200909,0.046532,1.9904,0.790529069
40,40,72,5,0.020283,0.201256,0.043495,2.488,0.816890028
40,40,72,6,0.018078,0.19763,0.042473,2.9856,0.83238452
40,40,72,7,0.016858,0.195142,0.041513,3.4832,0.840962264
40,40,90,0.01,0.09427,0.168704,0.094591,0.004976,0.283046993
40,40,90,0.1,0.088091,0.170596,0.091147,0.04976,0.318937558
40,40,90,0.5,0.066611,0.174828,0.07551,0.2488,0.448216734
40,40,90,1,0.050902,0.181648,0.06349,0.4976,0.562227478
40,40,90,2,0.034747,0.18628,0.052981,0.9952,0.685585924
40,40,90,3,0.025593,0.18857,0.046576,1.4928,0.76099513
40,40,90,4,0.021079,0.188626,0.042931,1.9904,0.798965213
40,40,90,5,0.01754,0.187603,0.039946,2.488,0.828997334
40,40,90,6,0.01559,0.183697,0.039138,2.9856,0.843542228
40,40,90,7,0.014272,0.180401,0.038042,3.4832,0.853374633
40,40,108,0.01,0.089238,0.158128,0.089983,0.004976,0.278494215
40,40,108,0.1,0.082489,0.158734,0.0863,0.04976,0.316076825
40,40,108,0.5,0.062855,0.166769,0.071714,0.2488,0.452539804
40,40,108,1,0.047177,0.172663,0.059929,0.4976,0.570806041
40,40,108,2,0.031771,0.176764,0.049796,0.9952,0.695293356
40,40,108,3,0.02341,0.178929,0.043797,1.4928,0.768606151
40,40,108,4,0.018431,0.179202,0.040269,1.9904,0.813482566
40,40,108,5,0.015654,0.178384,0.037784,2.488,0.838650161
40,40,108,6,0.013587,0.174229,0.036687,2.9856,0.855315841
40,40,108,7,0.012268,0.169837,0.03594,3.4832,0.865264545
40,40,126,0.01,0.084413,0.149984,0.086506,0.004976,0.279743341
40,40,126,0.1,0.078289,0.150513,0.083183,0.04976,0.315661576
40,40,126,0.5,0.059324,0.157172,0.069262,0.2488,0.451962161
40,40,126,1,0.043774,0.163611,0.057861,0.4976,0.577847964
40,40,126,2,0.029247,0.168614,0.048066,0.9952,0.704368218
40,40,126,3,0.020934,0.1727,0.041919,1.4928,0.783777642
40,40,126,4,0.016414,0.170851,0.038631,1.9904,0.824697621
40,40,126,5,0.013585,0.170612,0.036089,2.488,0.852494883
40,40,126,6,0.011751,0.165047,0.03536,2.9856,0.867068632
40,40,126,7,0.010552,0.161186,0.034577,3.4832,0.877115141
40,40,144,0.01,0.080761,0.142772,0.084464,0.004976,0.277413178
40,40,144,0.1,0.075473,0.143691,0.08144,0.04976,0.311264624
40,40,144,0.5,0.055571,0.150183,0.066995,0.2488,0.459830672
40,40,144,1,0.041358,0.158866,0.056868,0.4976,0.586882691
40,40,144,2,0.02665,0.164181,0.04702,0.9952,0.720695275
40,40,144,3,0.01917,0.16831,0.041141,1.4928,0.795498186
40,40,144,4,0.015169,0.166425,0.038204,1.9904,0.832935009
40,40,144,5,0.012129,0.165244,0.035657,2.488,0.863237359
40,40,144,6,0.010661,0.160097,0.034979,2.9856,0.875133229
40,40,144,7,0.009423,0.155078,0.034217,3.4832,0.885435347
40,40,162,0.01,0.079634,0.138018,0.084536,0.004976,0.268244721
40,40,162,0.1,0.073069,0.139617,0.080004,0.04976,0.312893185
40,40,162,0.5,0.054199,0.146803,0.066661,0.2488,0.460711834
40,40,162,1,0.039576,0.154066,0.056239,0.4976,0.591245701
40,40,162,2,0.025654,0.161051,0.047078,0.9952,0.725192148
40,40,162,3,0.018157,0.163596,0.041147,1.4928,0.800201372
40,40,162,4,0.014249,0.163155,0.038158,1.9904,0.839361007
40,40,162,5,0.011445,0.162038,0.035616,2.488,0.868056236
40,40,162,6,0.00976,0.156815,0.03477,2.9856,0.882815549
40,40,162,7,0.008603,0.150837,0.03403,3.4832,0.892084797
40,40,180,0.01,0.077258,0.136156,0.082896,0.004976,0.27598002
40,40,180,0.1,0.072234,0.136561,0.079602,0.04976,0.308086879
40,40,180,0.5,0.053671,0.144471,0.066514,0.2488,0.458257209
40,40,180,1,0.039106,0.152897,0.056195,0.4976,0.592652198
40,40,180,2,0.025279,0.159322,0.047002,0.9952,0.726122827
40,40,180,3,0.018125,0.162124,0.041367,1.4928,0.798889314
40,40,180,4,0.014042,0.161912,0.038128,1.9904,0.840390102
40,40,180,5,0.011441,0.159979,0.035703,2.488,0.866514992
40,40,180,6,0.009771,0.154879,0.035043,2.9856,0.881311874
40,40,180,7,0.008521,0.150424,0.034169,3.4832,0.892780522
40,50,0,0.01,0.129627,0.237813,0.129319,0.004976,0.294431744
40,50,0,0.1,0.120867,0.238947,0.123727,0.04976,0.328169554
40,50,0,0.5,0.093504,0.24555,0.106683,0.2488,0.448441841
40,50,0,1,0.07334,0.251955,0.09216,0.4976,0.549086214
40,50,0,2,0.052187,0.264082,0.07933,0.9952,0.669983463
40,50,0,3,0.041807,0.276969,0.071939,1.4928,0.737702964
40,50,0,4,0.036616,0.287246,0.068398,1.9904,0.773878998
40,50,0,5,0.033576,0.29588,0.065114,2.488,0.796173085
40,50,0,6,0.031592,0.300493,0.065282,2.9856,0.809735459
40,50,0,7,0.03068,0.305969,0.063996,3.4832,0.81773301
40,50,18,0.01,0.096256,0.183259,0.109805,0.004976,0.311264154
40,50,18,0.1,0.089996,0.187402,0.105759,0.04976,0.351141681
40,50,18,0.5,0.070852,0.201778,0.093118,0.2488,0.480233283
40,50,18,1,0.056,0.213755,0.081098,0.4976,0.584808437
40,50,18,2,0.040687,0.230151,0.071813,0.9952,0.699547331
40,50,18,3,0.032908,0.24312,0.065921,1.4928,0.761560421
40,50,18,4,0.028571,0.250397,0.063309,1.9904,0.795166471
40,50,18,5,0.0258,0.256397,0.059901,2.488,0.817149013
40,50,18,6,0.024464,0.260817,0.060191,2.9856,0.828491908
40,50,18,7,0.023502,0.264199,0.059071,3.4832,0.836622049
40,50,36,0.01,0.094499,0.178674,0.105407,0.004976,0.308138066
40,50,36,0.1,0.088444,0.181182,0.10198,0.04976,0.343950509
40,50,36,0.5,0.068768,0.196606,0.088656,0.2488,0.481727675
40,50,36,1,0.054578,0.205716,0.077148,0.4976,0.580643426
40,50,36,2,0.038907,0.219215,0.067807,0.9952,0.698537901
40,50,36,3,0.030412,0.230084,0.061324,1.4928,0.766506971
40,50,36,4,0.026224,0.234321,0.058755,1.9904,0.798698881
40,50,36,5,0.023374,0.238616,0.055553,2.488,0.821565709
40,50,36,6,0.021658,0.238029,0.055278,2.9856,0.833199197
40,50,36,7,0.020329,0.23895,0.054059,3.4832,0.843188226
40,50,54,0.01,0.090243,0.171481,0.099312,0.004976,0.310395684
40,50,54,0.1,0.084928,0.172158,0.096332,0.04976,0.339302801
40,50,54,0.5,0.065875,0.184045,0.082586,0.2488,0.472831306
40,50,54,1,0.051136,0.195363,0.07133,0.4976,0.585101765
40,50,54,2,0.035877,0.206151,0.062295,0.9952,0.70353017
40,50,54,3,0.02813,0.214881,0.056523,1.4928,0.768487846
40,50,54,4,0.02381,0.218747,0.053549,1.9904,0.803675012
40,50,54,5,0.020865,0.220853,0.050326,2.488,0.827360809
40,50,54,6,0.019316,0.220377,0.050158,2.9856,0.838827166
40,50,54,7,0.018145,0.21945,0.049053,3.4832,0.847261096
40,50,72,0.01,0.08586,0.159081,0.093133,0.004976,0.298933212
40,50,72,0.1,0.079823,0.16171,0.090039,0.04976,0.339030277
40,50,72,0.5,0.06153,0.173383,0.077041,0.2488,0.476146488
40,50,72,1,0.047379,0.183636,0.066053,0.4976,0.589818843
40,50,72,2,0.032859,0.195,0.057553,0.9952,0.711584796
40,50,72,3,0.025086,0.201031,0.051397,1.4928,0.77811487
40,50,72,4,0.020891,0.202738,0.048269,1.9904,0.813163767
40,50,72,5,0.017917,0.205316,0.04552,2.488,0.839477138
40,50,72,6,0.016376,0.202087,0.045094,2.9856,0.850079876
40,50,72,7,0.015245,0.202952,0.044192,3.4832,0.86026389
40,50,90,0.01,0.081347,0.148253,0.087889,0.004976,0.291402439
40,50,90,0.1,0.075599,0.150773,0.085705,0.04976,0.332081706
40,50,90,0.5,0.056617,0.161003,0.072129,0.2488,0.479670986
40,50,90,1,0.043333,0.172077,0.061517,0.4976,0.59766956
40,50,90,2,0.029607,0.182162,0.053528,0.9952,0.720384003
40,50,90,3,0.02234,0.189599,0.047974,1.4928,0.789184624
40,50,90,4,0.018347,0.191508,0.04498,1.9904,0.825145934
40,50,90,5,0.015805,0.192216,0.042582,2.488,0.848044188
40,50,90,6,0.014186,0.189305,0.042147,2.9856,0.860573686
40,50,90,7,0.012957,0.187303,0.040929,3.4832,0.870598222
40,50,108,0.01,0.07558,0.136836,0.084273,0.004976,0.288377523
40,50,108,0.1,0.069828,0.138879,0.081378,0.04976,0.330851385
40,50,108,0.5,0.052438,0.1525,0.068799,0.2488,0.488254984
40,50,108,1,0.039609,0.162617,0.058995,0.4976,0.608269955
40,50,108,2,0.026618,0.173631,0.050994,0.9952,0.734150982
40,50,108,3,0.01988,0.179726,0.045894,1.4928,0.800807591
40,50,108,4,0.015923,0.182237,0.043154,1.9904,0.839291482
40,50,108,5,0.013837,0.181933,0.040877,2.488,0.858640241
40,50,108,6,0.01208,0.179487,0.040125,2.9856,0.873882245
40,50,108,7,0.011078,0.176867,0.03964,3.4832,0.882114448
40,50,126,0.01,0.071309,0.130001,0.081954,0.004976,0.291550345
40,50,126,0.1,0.066338,0.132366,0.079504,0.04976,0.33229326
40,50,126,0.5,0.049732,0.143814,0.067699,0.2488,0.486096329
40,50,126,1,0.036624,0.154527,0.058167,0.4976,0.616805562
40,50,126,2,0.024092,0.166249,0.050351,0.9952,0.74685433
40,50,126,3,0.017691,0.173805,0.045286,1.4928,0.815233739
40,50,126,4,0.014069,0.175725,0.04289,1.9904,0.851744523
40,50,126,5,0.012025,0.175852,0.04042,2.488,0.871990717
40,50,126,6,0.010408,0.169999,0.039907,2.9856,0.884616451
40,50,126,7,0.009557,0.167804,0.03953,3.4832,0.892231099
40,50,144,0.01,0.067991,0.123005,0.08207,0.004976,0.288037446
40,50,144,0.1,0.063685,0.125274,0.079129,0.04976,0.325938431
40,50,144,0.5,0.046481,0.137268,0.067211,0.2488,0.4940816
40,50,144,1,0.034303,0.150137,0.058918,0.4976,0.628030796
40,50,144,2,0.022286,0.162209,0.051243,0.9952,0.758410797
40,50,144,3,0.016346,0.170097,0.046242,1.4928,0.824654184
40,50,144,4,0.01291,0.172223,0.044181,1.9904,0.860532698
40,50,144,5,0.010621,0.17154,0.041488,2.488,0.88338887
40,50,144,6,0.009257,0.16671,0.041043,2.9856,0.894787091
40,50,144,7,0.008358,0.161645,0.040638,3.4832,0.901672323
40,50,162,0.01,0.066884,0.118336,0.08298,0.004976,0.277788576
40,50,162,0.1,0.061241,0.121302,0.079081,0.04976,0.329023846
40,50,162,0.5,0.045081,0.134118,0.068338,0.2488,0.496861032
40,50,162,1,0.032658,0.146184,0.059536,0.4976,0.634783776
40,50,162,2,0.021049,0.158933,0.052392,0.9952,0.766098832
40,50,162,3,0.015215,0.166487,0.047665,1.4928,0.832527985
40,50,162,4,0.012252,0.168294,0.045192,1.9904,0.864278356
40,50,162,5,0.010049,0.168067,0.042913,2.488,0.887163422
40,50,162,6,0.008732,0.163241,0.042365,2.9856,0.898449175
40,50,162,7,0.007766,0.158552,0.041947,3.4832,0.906612634
40,50,180,0.01,0.065126,0.116722,0.082436,0.004976,0.283731468
40,50,180,0.1,0.060374,0.118651,0.079406,0.04976,0.325524368
40,50,180,0.5,0.044383,0.132213,0.068709,0.2488,0.497349883
40,50,180,1,0.032307,0.145284,0.059786,0.4976,0.636163995
40,50,180,2,0.021057,0.158749,0.05294,0.9952,0.765780897
40,50,180,3,0.015018,0.165125,0.047985,1.4928,0.833265794
40,50,180,4,0.011873,0.167137,0.045553,1.9904,0.867348193
40,50,180,5,0.01001,0.166542,0.043462,2.488,0.886605646
40,50,180,6,0.008528,0.162326,0.042844,2.9856,0.900172077
40,50,180,7,0.007594,0.158022,0.042633,3.4832,0.908293885
40,60,0,0.01,0.10615,0.198525,0.119763,0.004976,0.303191926
40,60,0,0.1,0.098739,0.203186,0.114963,0.04976,0.345936905
40,60,0,0.5,0.076204,0.219764,0.102296,0.2488,0.485052438
40,60,0,1,0.059375,0.234301,0.089939,0.4976,0.595642817
40,60,0,2,0.04192,0.252479,0.080691,0.9952,0.715216424
40,60,0,3,0.033663,0.26786,0.074472,1.4928,0.776713551
40,60,0,4,0.029532,0.276829,0.072276,1.9904,0.807207837
40,60,0,5,0.02689,0.284293,0.068874,2.488,0.827175649
40,60,0,6,0.025301,0.286869,0.069554,2.9856,0.837902425
40,60,0,7,0.024544,0.290581,0.068466,3.4832,0.844226894
40,60,18,0.01,0.080965,0.157404,0.105802,0.004976,0.320675088
40,60,18,0.1,0.075422,0.163972,0.10244,0.04976,0.369892311
40,60,18,0.5,0.059264,0.187198,0.092295,0.2488,0.519082049
40,60,18,1,0.047802,0.2065,0.082273,0.4976,0.624053291
40,60,18,2,0.035085,0.229679,0.075475,0.9952,0.734971522
40,60,18,3,0.028845,0.247041,0.070384,1.4928,0.79089189
40,60,18,4,0.025483,0.255839,0.068791,1.9904,0.818833934
40,60,18,5,0.0235,0.2614,0.065811,2.488,0.835029835
40,60,18,6,0.022299,0.264494,0.066351,2.9856,0.844494112
40,60,18,7,0.021475,0.268834,0.065393,3.4832,0.852054191
40,60,36,0.01,0.078412,0.152153,0.100795,0.004976,0.319827381
40,60,36,0.1,0.073465,0.157531,0.097958,0.04976,0.36392838
40,60,36,0.5,0.057237,0.180638,0.087578,0.2488,0.518764057
40,60,36,1,0.045974,0.198805,0.077432,0.4976,0.624363201
40,60,36,2,0.033192,0.219218,0.07081,0.9952,0.736999326
40,60,36,3,0.026699,0.234496,0.065908,1.4928,0.795562702
40,60,36,4,0.023094,0.241608,0.064043,1.9904,0.825509441
40,60,36,5,0.021226,0.247537,0.060832,2.488,0.84204671
40,60,36,6,0.019977,0.246056,0.061254,2.9856,0.849815624
40,60,36,7,0.018633,0.249536,0.059817,3.4832,0.861035392
40,60,54,0.01,0.074749,0.144784,0.093772,0.004976,0.319018098
40,60,54,0.1,0.070313,0.148442,0.092031,0.04976,0.357152979
40,60,54,0.5,0.05446,0.168982,0.080743,0.2488,0.512535692
40,60,54,1,0.042544,0.18762,0.071189,0.4976,0.630315775
40,60,54,2,0.030231,0.20746,0.064959,0.9952,0.745627727
40,60,54,3,0.024422,0.221072,0.060117,1.4928,0.801037907
