SZ,VZ,VA,LAI,BRF_toc,BRF_toc(NIR),BRF_toa,LAD,NDVI
10,30,0,0.01,0.177981,0.275788,0.157142,0.00656,0.215543592
10,30,0,0.1,0.166986,0.279328,0.149059,0.0656,0.251710679
10,30,0,0.5,0.13553,0.291983,0.124865,0.328,0.365960801
10,30,0,1,0.116148,0.30567,0.109875,0.656,0.449298038
10,30,0,2,0.098464,0.325841,0.096012,1.312,0.535881029
10,30,0,3,0.091724,0.336951,0.091017,1.968,0.572058086
10,30,0,4,0.088184,0.343371,0.087828,2.624,0.591319762
10,30,0,5,0.086788,0.346605,0.086919,3.28,0.599495146
10,30,0,6,0.085922,0.351736,0.08647,3.936,0.607355515
10,30,0,7,0.085946,0.35293,0.086068,4.592,0.60833584
10,30,18,0.01,0.177607,0.275442,0.157207,0.00656,0.215947944
10,30,18,0.1,0.166756,0.278802,0.148524,0.0656,0.251473433
10,30,18,0.5,0.135358,0.291379,0.12468,0.328,0.36561395
10,30,18,1,0.115746,0.305291,0.109744,0.656,0.450186088
10,30,18,2,0.098121,0.324055,0.095683,1.312,0.535165429
10,30,18,3,0.090739,0.334154,0.090157,1.968,0.572885409
10,30,18,4,0.087297,0.341239,0.087028,2.624,0.59258032
10,30,18,5,0.085868,0.344569,0.086011,3.28,0.601019429
10,30,18,6,0.085526,0.350538,0.085917,3.936,0.607736479
10,30,18,7,0.084845,0.351,0.084934,4.592,0.610664342
10,30,36,0.01,0.176889,0.274371,0.15626,0.00656,0.216021806
10,30,36,0.1,0.166308,0.278031,0.147968,0.0656,0.251436403
10,30,36,0.5,0.134447,0.289508,0.123772,0.328,0.365748723
10,30,36,1,0.114312,0.302632,0.108385,0.656,0.45166737
10,30,36,2,0.096022,0.319696,0.09376,1.312,0.538042615
10,30,36,3,0.087758,0.329007,0.087705,1.968,0.578860989
10,30,36,4,0.08466,0.335656,0.084933,2.624,0.597160232
10,30,36,5,0.083326,0.33806,0.083948,3.28,0.604514626
10,30,36,6,0.082712,0.344273,0.083719,3.936,0.612576554
10,30,36,7,0.081848,0.344515,0.08257,4.592,0.616064246
10,30,54,0.01,0.175929,0.272796,0.155368,0.00656,0.215871636
10,30,54,0.1,0.165395,0.276283,0.146613,0.0656,0.251060727
10,30,54,0.5,0.133355,0.286695,0.122433,0.328,0.36505178
10,30,54,1,0.112501,0.298577,0.106553,0.656,0.452653754
10,30,54,2,0.093363,0.313885,0.091418,1.312,0.541493144
10,30,54,3,0.084484,0.322358,0.085015,1.968,0.584683981
10,30,54,4,0.081339,0.328214,0.082103,2.624,0.602791336
10,30,54,5,0.080329,0.329834,0.081273,3.28,0.608306941
10,30,54,6,0.079409,0.335996,0.080881,3.936,0.617679132
10,30,54,7,0.078752,0.336021,0.079868,4.592,0.620264578
10,30,72,0.01,0.175044,0.271143,0.154314,0.00656,0.215378306
10,30,72,0.1,0.164396,0.274741,0.145663,0.0656,0.251276936
10,30,72,0.5,0.132083,0.284336,0.121085,0.328,0.365624527
10,30,72,1,0.110921,0.294338,0.105085,0.656,0.452592046
10,30,72,2,0.090842,0.308804,0.089224,1.312,0.545387668
10,30,72,3,0.08175,0.315739,0.082856,1.968,0.588667863
10,30,72,4,0.078282,0.320709,0.079816,2.624,0.607600171
10,30,72,5,0.07741,0.321177,0.079075,3.28,0.611577899
10,30,72,6,0.076273,0.328758,0.078189,3.936,0.623372038
10,30,72,7,0.07568,0.327041,0.077215,4.592,0.624156674
10,30,90,0.01,0.174373,0.269887,0.153046,0.00656,0.214995723
10,30,90,0.1,0.163496,0.273137,0.14458,0.0656,0.25110562
10,30,90,0.5,0.130714,0.282102,0.119784,0.328,0.366720282
10,30,90,1,0.109169,0.290533,0.102949,0.656,0.453748042
10,30,90,2,0.088603,0.303994,0.087096,1.312,0.548631294
10,30,90,3,0.079156,0.309292,0.08047,1.968,0.592449955
10,30,90,4,0.07555,0.313392,0.077153,2.624,0.611510199
10,30,90,5,0.074846,0.313618,0.076458,3.28,0.614656699
10,30,90,6,0.073627,0.320581,0.075736,3.936,0.626456084
10,30,90,7,0.073086,0.318368,0.074839,4.592,0.626592141
10,30,108,0.01,0.173802,0.2692,0.152057,0.00656,0.2153444
10,30,108,0.1,0.162888,0.271568,0.143748,0.0656,0.250151914
10,30,108,0.5,0.129663,0.279975,0.118192,0.328,0.366938614
10,30,108,1,0.107499,0.287609,0.101278,0.656,0.455850046
10,30,108,2,0.086457,0.299117,0.08512,1.312,0.551541338
10,30,108,3,0.076883,0.304148,0.078444,1.968,0.596447533
10,30,108,4,0.073064,0.306688,0.075122,2.624,0.6152015
10,30,108,5,0.072099,0.306791,0.074135,3.28,0.619419884
10,30,108,6,0.070485,0.312789,0.073382,3.936,0.632195244
10,30,108,7,0.070389,0.310199,0.072617,4.592,0.630103944
10,30,126,0.01,0.173529,0.268492,0.151566,0.00656,0.214838209
10,30,126,0.1,0.162242,0.270422,0.142901,0.0656,0.250032358
10,30,126,0.5,0.128732,0.278253,0.116817,0.328,0.367387004
10,30,126,1,0.106324,0.285637,0.09997,0.656,0.457476637
10,30,126,2,0.084829,0.295394,0.083679,1.312,0.553793432
10,30,126,3,0.075205,0.299089,0.076918,1.968,0.598150117
10,30,126,4,0.070886,0.300581,0.073314,2.624,0.61834564
10,30,126,5,0.070011,0.300477,0.072299,3.28,0.622060634
10,30,126,6,0.067868,0.305047,0.071163,3.936,0.636013569
10,30,126,7,0.068101,0.302997,0.070779,4.592,0.632975656
10,30,144,0.01,0.173267,0.26795,0.150877,0.00656,0.214595086
10,30,144,0.1,0.161892,0.269402,0.142181,0.0656,0.249273118
10,30,144,0.5,0.128179,0.277159,0.116096,0.328,0.367545111
10,30,144,1,0.105325,0.283522,0.099199,0.656,0.458270219
10,30,144,2,0.083539,0.292098,0.082418,1.312,0.555214209
10,30,144,3,0.073836,0.295215,0.07574,1.968,0.599860182
10,30,144,4,0.0697,0.296563,0.072338,2.624,0.619399175
10,30,144,5,0.068396,0.296256,0.070929,3.28,0.624869739
10,30,144,6,0.066463,0.299389,0.069918,3.936,0.636667286
10,30,144,7,0.066227,0.298215,0.069201,4.592,0.636556709
10,30,162,0.01,0.173164,0.267473,0.150515,0.00656,0.214028781
10,30,162,0.1,0.161802,0.269319,0.141905,0.0656,0.249389383
10,30,162,0.5,0.127939,0.276613,0.115423,0.328,0.367502818
10,30,162,1,0.104913,0.283034,0.098451,0.656,0.459137459
10,30,162,2,0.082999,0.291545,0.081884,1.312,0.556799735
10,30,162,3,0.073407,0.294891,0.075348,1.968,0.601371715
10,30,162,4,0.069597,0.294938,0.0719,2.624,0.618160122
10,30,162,5,0.068128,0.294691,0.070475,3.28,0.624451862
10,30,162,6,0.066206,0.296391,0.069444,3.936,0.634823234
10,30,162,7,0.065838,0.296507,0.068674,4.592,0.636600477
10,30,180,0.01,0.173095,0.267332,0.150571,0.00656,0.213967354
10,30,180,0.1,0.161746,0.269263,0.141905,0.0656,0.249454188
10,30,180,0.5,0.128151,0.276261,0.115535,0.328,0.366235423
10,30,180,1,0.1053,0.282519,0.098586,0.656,0.456963171
10,30,180,2,0.083516,0.291622,0.082151,1.312,0.554745187
10,30,180,3,0.074036,0.295713,0.075759,1.968,0.599533738
10,30,180,4,0.070756,0.295299,0.072626,2.624,0.613413285
10,30,180,5,0.069015,0.294242,0.071233,3.28,0.620021087
10,30,180,6,0.067145,0.297244,0.07005,3.936,0.631465275
10,30,180,7,0.067033,0.297247,0.069414,4.592,0.631969913
10,40,0,0.01,0.175171,0.272559,0.152967,0.00656,0.21751502
10,40,0,0.1,0.163531,0.276017,0.144438,0.0656,0.255912892
10,40,0,0.5,0.129236,0.288421,0.119391,0.328,0.381138111
10,40,0,1,0.10702,0.300333,0.102819,0.656,0.474558921
10,40,0,2,0.085743,0.316964,0.086974,1.312,0.574166826
10,40,0,3,0.077581,0.326855,0.081132,1.968,0.616349682
10,40,0,4,0.073262,0.333483,0.07765,2.624,0.639764472
10,40,0,5,0.072345,0.334574,0.077031,3.28,0.644425549
10,40,0,6,0.07108,0.338707,0.076258,3.936,0.653088068
10,40,0,7,0.070562,0.339183,0.075394,4.592,0.65558091
10,40,18,0.01,0.174616,0.272068,0.15277,0.00656,0.218167653
10,40,18,0.1,0.163208,0.275719,0.143872,0.0656,0.256331919
10,40,18,0.5,0.129081,0.287669,0.11877,0.328,0.380535093
10,40,18,1,0.106392,0.300085,0.102164,0.656,0.476516506
10,40,18,2,0.08541,0.316941,0.086547,1.312,0.57544532
10,40,18,3,0.077562,0.324887,0.080922,1.968,0.614549918
10,40,18,4,0.073236,0.331939,0.077427,2.624,0.638496946
10,40,18,5,0.071521,0.333969,0.076257,3.28,0.647236677
10,40,18,6,0.070968,0.338506,0.076126,3.936,0.653369933
10,40,18,7,0.070232,0.338105,0.074983,4.592,0.65600962
10,40,36,0.01,0.173755,0.271023,0.152083,0.00656,0.218688874
10,40,36,0.1,0.162525,0.27468,0.143228,0.0656,0.256527258
10,40,36,0.5,0.128092,0.285731,0.118036,0.328,0.380933394
10,40,36,1,0.105329,0.297676,0.100981,0.656,0.47728192
10,40,36,2,0.08435,0.313072,0.085346,1.312,0.575514189
10,40,36,3,0.075112,0.320401,0.078828,1.968,0.620179362
10,40,36,4,0.071222,0.326873,0.075728,2.624,0.64218591
10,40,36,5,0.069354,0.328879,0.074316,3.28,0.651691347
10,40,36,6,0.069287,0.333881,0.074528,3.936,0.656287205
10,40,36,7,0.067897,0.333493,0.072988,4.592,0.661690625
10,40,54,0.01,0.172711,0.269099,0.150999,0.00656,0.21816618
10,40,54,0.1,0.161636,0.272823,0.142259,0.0656,0.255920582
10,40,54,0.5,0.126927,0.283148,0.116763,0.328,0.380957142
10,40,54,1,0.103977,0.293886,0.099657,0.656,0.477322596
10,40,54,2,0.082239,0.308145,0.083233,1.312,0.57867638
10,40,54,3,0.072355,0.315561,0.076391,1.968,0.62695532
10,40,54,4,0.069004,0.320985,0.07361,2.624,0.646123352
10,40,54,5,0.067025,0.321809,0.072132,3.28,0.655251341
10,40,54,6,0.066245,0.327434,0.071765,3.936,0.663456776
10,40,54,7,0.065393,0.326346,0.070636,4.592,0.666139955
10,40,72,0.01,0.171783,0.267112,0.14995,0.00656,0.217202292
10,40,72,0.1,0.160588,0.270962,0.141081,0.0656,0.255761789
10,40,72,0.5,0.125675,0.280538,0.115615,0.328,0.381235953
10,40,72,1,0.102412,0.289909,0.098101,0.656,0.477917318
10,40,72,2,0.080542,0.304094,0.081141,1.312,0.581204047
10,40,72,3,0.070402,0.309618,0.07441,1.968,0.629482659
10,40,72,4,0.066606,0.314018,0.071502,2.624,0.650016814
10,40,72,5,0.065185,0.314352,0.070218,3.28,0.656502528
10,40,72,6,0.063949,0.321288,0.069547,3.936,0.668001776
10,40,72,7,0.063483,0.318874,0.068764,4.592,0.667938602
10,40,90,0.01,0.170965,0.26603,0.148407,0.00656,0.217542535
10,40,90,0.1,0.159693,0.26945,0.140015,0.0656,0.25575857
10,40,90,0.5,0.124804,0.278255,0.114372,0.328,0.380715975
10,40,90,1,0.101274,0.286878,0.096481,0.656,0.478173499
10,40,90,2,0.078951,0.300287,0.079515,1.312,0.583633497
10,40,90,3,0.068685,0.304293,0.072667,1.968,0.631694095
10,40,90,4,0.064562,0.307404,0.069529,2.624,0.652860745
10,40,90,5,0.063489,0.307195,0.068528,3.28,0.657449472
10,40,90,6,0.062007,0.314081,0.067603,3.936,0.670252707
10,40,90,7,0.061402,0.310751,0.066669,4.592,0.670017439
10,40,108,0.01,0.170602,0.265304,0.147674,0.00656,0.217253261
10,40,108,0.1,0.158905,0.268023,0.139074,0.0656,0.255588764
10,40,108,0.5,0.123641,0.276365,0.112557,0.328,0.381804273
10,40,108,1,0.100072,0.284158,0.095038,0.656,0.479103662
10,40,108,2,0.077135,0.295772,0.077736,1.312,0.58630436
10,40,108,3,0.066857,0.298626,0.070972,1.968,0.634144406
10,40,108,4,0.062547,0.30101,0.067603,2.624,0.655916404
10,40,108,5,0.061414,0.300366,0.066584,3.28,0.6604898
10,40,108,6,0.059605,0.305772,0.065507,3.936,0.673734253
10,40,108,7,0.05921,0.303067,0.064629,4.592,0.673123052
10,40,126,0.01,0.170333,0.264735,0.147071,0.00656,0.216982173
10,40,126,0.1,0.158481,0.266834,0.138177,0.0656,0.254759414
10,40,126,0.5,0.123049,0.274919,0.111444,0.328,0.381613597
10,40,126,1,0.098911,0.282463,0.093704,0.656,0.481291331
10,40,126,2,0.076202,0.291444,0.076919,1.312,0.585459926
10,40,126,3,0.065452,0.293786,0.069768,1.968,0.635606478
10,40,126,4,0.060456,0.295145,0.066113,2.624,0.659978459
10,40,126,5,0.059376,0.293712,0.064943,3.28,0.663675911
10,40,126,6,0.057101,0.298291,0.063714,3.936,0.678659058
10,40,126,7,0.057181,0.295507,0.062954,4.592,0.675741732
10,40,144,0.01,0.17001,0.264155,0.146696,0.00656,0.216841523
10,40,144,0.1,0.15801,0.265351,0.137562,0.0656,0.253544847
10,40,144,0.5,0.122317,0.273767,0.1105,0.328,0.382368387
10,40,144,1,0.097968,0.280227,0.092963,0.656,0.481918058
10,40,144,2,0.074604,0.289041,0.075642,1.312,0.589687745
10,40,144,3,0.064306,0.28997,0.068773,1.968,0.636972304
10,40,144,4,0.0594,0.290898,0.065196,2.624,0.660860182
10,40,144,5,0.057854,0.289279,0.063669,3.28,0.666675309
10,40,144,6,0.056127,0.292544,0.062563,3.936,0.678051802
10,40,144,7,0.055723,0.290828,0.061704,4.592,0.678413855
10,40,162,0.01,0.169989,0.263394,0.146349,0.00656,0.215525297
10,40,162,0.1,0.158055,0.265583,0.137604,0.0656,0.253820479
10,40,162,0.5,0.12219,0.273219,0.110179,0.328,0.381956405
10,40,162,1,0.098024,0.279539,0.092719,0.656,0.480754205
10,40,162,2,0.074659,0.288798,0.075358,1.312,0.58917286
10,40,162,3,0.063915,0.290132,0.068551,1.968,0.638946242
10,40,162,4,0.059922,0.290222,0.065203,2.624,0.657729391
10,40,162,5,0.057936,0.288066,0.0635,3.28,0.665111762
10,40,162,6,0.055931,0.290371,0.06213,3.936,0.676981363
10,40,162,7,0.055384,0.289151,0.061234,4.592,0.678500007
10,40,180,0.01,0.169857,0.26312,0.146474,0.00656,0.215399432
10,40,180,0.1,0.157906,0.265694,0.13739,0.0656,0.254457035
10,40,180,0.5,0.122875,0.273687,0.110914,0.328,0.380298667
10,40,180,1,0.099207,0.280172,0.093308,0.656,0.477003208
10,40,180,2,0.07585,0.290293,0.076188,1.312,0.585681004
10,40,180,3,0.06589,0.291907,0.069666,1.968,0.631690596
10,40,180,4,0.062311,0.292057,0.066594,2.624,0.648326034
10,40,180,5,0.060469,0.290155,0.065048,3.28,0.655077804
10,40,180,6,0.058574,0.291937,0.063735,3.936,0.665779391
10,40,180,7,0.058022,0.291067,0.062749,4.592,0.667580474
10,50,0,0.01,0.170927,0.267756,0.147477,0.00656,0.220726584
10,50,0,0.1,0.158499,0.271553,0.138984,0.0656,0.262884488
10,50,0,0.5,0.121531,0.285122,0.112488,0.328,0.40228647
10,50,0,1,0.096615,0.29774,0.095544,0.656,0.510010016
10,50,0,2,0.073059,0.314493,0.07874,1.312,0.622971885
10,50,0,3,0.064022,0.323652,0.072547,1.968,0.669712181
10,50,0,4,0.058984,0.329608,0.068794,2.624,0.696421954
10,50,0,5,0.057918,0.329578,0.067679,3.28,0.701065301
10,50,0,6,0.056553,0.332916,0.067171,3.936,0.70958921
10,50,0,7,0.055936,0.332337,0.066333,4.592,0.711872832
10,50,18,0.01,0.170252,0.267238,0.14711,0.00656,0.221687353
10,50,18,0.1,0.158095,0.271235,0.138428,0.0656,0.263526891
10,50,18,0.5,0.120848,0.284295,0.112655,0.328,0.403430394
10,50,18,1,0.095918,0.297733,0.094618,0.656,0.512674933
10,50,18,2,0.07269,0.313979,0.078407,1.312,0.62401951
10,50,18,3,0.063647,0.321467,0.072458,1.968,0.669464107
10,50,18,4,0.058927,0.328487,0.068603,2.624,0.695793131
10,50,18,5,0.057025,0.329094,0.06731,3.28,0.70462474
10,50,18,6,0.056543,0.332323,0.067152,3.936,0.709190312
10,50,18,7,0.055441,0.331159,0.06593,4.592,0.713186756
10,50,36,0.01,0.169578,0.26636,0.146809,0.00656,0.222008634
10,50,36,0.1,0.157314,0.270133,0.137573,0.0656,0.263936816
10,50,36,0.5,0.120322,0.282992,0.111893,0.328,0.403333383
10,50,36,1,0.095273,0.295901,0.093899,0.656,0.512886848
10,50,36,2,0.072872,0.311255,0.077865,1.312,0.620583817
10,50,36,3,0.062894,0.318218,0.071473,1.968,0.669944793
10,50,36,4,0.058391,0.324379,0.06782,2.624,0.694902944
10,50,36,5,0.056117,0.325632,0.066278,3.28,0.70600054
10,50,36,6,0.055838,0.329555,0.066324,3.936,0.710228261
10,50,36,7,0.054592,0.329051,0.064935,4.592,0.71540208
10,50,54,0.01,0.16848,0.2638,0.145942,0.00656,0.220505228
10,50,54,0.1,0.156518,0.268328,0.136892,0.0656,0.263177716
10,50,54,0.5,0.119394,0.280379,0.110724,0.328,0.402691027
10,50,54,1,0.094558,0.292616,0.092965,0.656,0.51154778
10,50,54,2,0.071837,0.308009,0.076279,1.312,0.621757238
10,50,54,3,0.061192,0.314944,0.069413,1.968,0.674628326
10,50,54,4,0.057302,0.319298,0.06631,2.624,0.695687732
10,50,54,5,0.055056,0.319866,0.064975,3.28,0.706306912
10,50,54,6,0.053586,0.324985,0.064332,3.936,0.71690383
10,50,54,7,0.052854,0.322778,0.06328,4.592,0.718586276
10,50,72,0.01,0.167742,0.261894,0.144651,0.00656,0.219143647
10,50,72,0.1,0.155496,0.266408,0.135352,0.0656,0.262884448
10,50,72,0.5,0.118149,0.277283,0.109524,0.328,0.402430759
10,50,72,1,0.09309,0.288397,0.091727,0.656,0.5119624
10,50,72,2,0.069339,0.304106,0.07399,1.312,0.628652144
10,50,72,3,0.058765,0.309322,0.067217,1.968,0.680700487
10,50,72,4,0.054966,0.312684,0.064522,2.624,0.700987352
10,50,72,5,0.052702,0.312138,0.062781,3.28,0.711095275
10,50,72,6,0.051348,0.319208,0.062024,3.936,0.722859703
10,50,72,7,0.050534,0.315202,0.060859,4.592,0.723658595
10,50,90,0.01,0.166731,0.261186,0.142989,0.00656,0.220732058
10,50,90,0.1,0.154676,0.265058,0.134397,0.0656,0.26298084
10,50,90,0.5,0.117491,0.275726,0.108267,0.328,0.402411391
10,50,90,1,0.092501,0.286487,0.090347,0.656,0.511852618
10,50,90,2,0.069016,0.301436,0.072855,1.312,0.627395722
10,50,90,3,0.058565,0.304127,0.066552,1.968,0.677053809
10,50,90,4,0.05401,0.308029,0.063586,2.624,0.701634354
10,50,90,5,0.052509,0.306662,0.062348,3.28,0.707610024
10,50,90,6,0.05121,0.313207,0.061552,3.936,0.718948348
10,50,90,7,0.05054,0.308648,0.060528,4.592,0.718587481
10,50,108,0.01,0.166078,0.260155,0.142211,0.00656,0.220717307
10,50,108,0.1,0.153954,0.26369,0.133348,0.0656,0.262750093
10,50,108,0.5,0.116469,0.273622,0.106847,0.328,0.402862409
10,50,108,1,0.091771,0.283258,0.089101,0.656,0.510592514
10,50,108,2,0.067213,0.296542,0.071612,1.312,0.630449066
10,50,108,3,0.056704,0.298598,0.065071,1.968,0.680812379
10,50,108,4,0.051857,0.300921,0.061722,2.624,0.706007744
10,50,108,5,0.05045,0.29855,0.060532,3.28,0.710888252
10,50,108,6,0.048651,0.304704,0.059393,3.936,0.724633867
10,50,108,7,0.048306,0.301017,0.0584,4.592,0.72343075
10,50,126,0.01,0.165918,0.259553,0.141874,0.00656,0.220073754
10,50,126,0.1,0.153376,0.262076,0.132991,0.0656,0.261642741
10,50,126,0.5,0.115721,0.272247,0.105621,0.328,0.4034508
10,50,126,1,0.090525,0.281922,0.087688,0.656,0.513890567
10,50,126,2,0.066401,0.293257,0.070859,1.312,0.630754773
10,50,126,3,0.056067,0.294463,0.063961,1.968,0.68010156
10,50,126,4,0.050704,0.296445,0.060591,2.624,0.707883358
10,50,126,5,0.049179,0.292804,0.059125,3.28,0.712389212
10,50,126,6,0.046976,0.297434,0.057766,3.936,0.72720885
10,50,126,7,0.046586,0.294495,0.056838,4.592,0.726833216
10,50,144,0.01,0.165756,0.258802,0.141622,0.00656,0.219159691
10,50,144,0.1,0.152837,0.260234,0.132168,0.0656,0.259996465
10,50,144,0.5,0.114865,0.270953,0.105098,0.328,0.40456381
10,50,144,1,0.089161,0.279766,0.087007,0.656,0.516646925
10,50,144,2,0.064361,0.2896,0.069596,1.312,0.636338467
10,50,144,3,0.054097,0.291261,0.062764,1.968,0.686719288
10,50,144,4,0.048904,0.291895,0.059225,2.624,0.713003853
10,50,144,5,0.047071,0.287392,0.057627,3.28,0.718527909
10,50,144,6,0.045278,0.291055,0.05637,3.936,0.730754936
10,50,144,7,0.044443,0.289779,0.05521,4.592,0.73405102
10,50,162,0.01,0.165604,0.257989,0.141399,0.00656,0.218098505
10,50,162,0.1,0.152942,0.260714,0.132383,0.0656,0.260535324
10,50,162,0.5,0.114929,0.270668,0.105153,0.328,0.40389059
10,50,162,1,0.089312,0.278991,0.087025,0.656,0.515008023
10,50,162,2,0.064935,0.290305,0.069688,1.312,0.634416169
10,50,162,3,0.054025,0.29052,0.062834,1.968,0.686398003
10,50,162,4,0.05001,0.291235,0.059785,2.624,0.706896804
10,50,162,5,0.047106,0.287066,0.057655,3.28,0.718073328
10,50,162,6,0.044995,0.290352,0.056238,3.936,0.731651096
10,50,162,7,0.044611,0.288787,0.055201,4.592,0.732385917
10,50,180,0.01,0.16569,0.257742,0.141578,0.00656,0.217395001
10,50,180,0.1,0.153193,0.261437,0.132606,0.0656,0.261061669
10,50,180,0.5,0.11605,0.271489,0.10542,0.328,0.401092535
10,50,180,1,0.091279,0.279771,0.088242,0.656,0.507996227
10,50,180,2,0.067096,0.293049,0.070833,1.312,0.627394522
10,50,180,3,0.056943,0.293346,0.064476,1.968,0.674879885
10,50,180,4,0.052769,0.293815,0.061229,2.624,0.695490848
10,50,180,5,0.05065,0.289274,0.059417,3.28,0.70199221
10,50,180,6,0.04858,0.292562,0.058251,3.936,0.715191914
10,50,180,7,0.048046,0.290159,0.0572,4.592,0.715876465
10,60,0,0.01,0.164846,0.260532,0.140298,0.00656,0.224943462
10,60,0,0.1,0.151486,0.26543,0.132144,0.0656,0.273302056
10,60,0,0.5,0.111058,0.284232,0.105009,0.328,0.438093552
10,60,0,1,0.084346,0.300596,0.08812,0.656,0.561772942
10,60,0,2,0.059775,0.319208,0.071808,1.312,0.684550494
10,60,0,3,0.05041,0.329065,0.066313,1.968,0.734317149
10,60,0,4,0.045781,0.33515,0.063155,2.624,0.75963626
10,60,0,5,0.044515,0.33275,0.061855,3.28,0.764012034
10,60,0,6,0.043274,0.336461,0.061147,3.936,0.772083163
10,60,0,7,0.042297,0.334432,0.060216,4.592,0.775451319
10,60,18,0.01,0.163791,0.259807,0.139737,0.00656,0.226667737
10,60,18,0.1,0.150317,0.265258,0.131286,0.0656,0.276583048
10,60,18,0.5,0.109833,0.282326,0.104675,0.328,0.439854753
10,60,18,1,0.082955,0.29865,0.087159,0.656,0.565231064
10,60,18,2,0.058554,0.316965,0.070992,1.312,0.688143609
10,60,18,3,0.048978,0.326847,0.065798,1.968,0.739357414
10,60,18,4,0.044024,0.333821,0.061958,2.624,0.76697323
10,60,18,5,0.042139,0.333831,0.060479,3.28,0.775838498
10,60,18,6,0.041312,0.33626,0.060259,3.936,0.781170214
10,60,18,7,0.04005,0.333628,0.05895,4.592,0.785644325
10,60,36,0.01,0.163276,0.258832,0.139766,0.00656,0.226378083
10,60,36,0.1,0.150028,0.264586,0.130895,0.0656,0.276300366
10,60,36,0.5,0.109594,0.281472,0.104105,0.328,0.439511489
10,60,36,1,0.082654,0.298081,0.086591,0.656,0.565818745
10,60,36,2,0.059033,0.315596,0.071239,1.312,0.684845541
10,60,36,3,0.04849,0.323284,0.064947,1.968,0.739142597
10,60,36,4,0.043425,0.330106,0.060969,2.624,0.767489178
10,60,36,5,0.041405,0.330724,0.05967,3.28,0.777469641
10,60,36,6,0.040822,0.334119,0.059949,3.936,0.782248407
10,60,36,7,0.039837,0.33166,0.058657,4.592,0.785532588
10,60,54,0.01,0.162342,0.256328,0.13901,0.00656,0.224487066
10,60,54,0.1,0.149168,0.262308,0.129947,0.0656,0.274961359
10,60,54,0.5,0.109242,0.279359,0.103849,0.328,0.437767788
10,60,54,1,0.083029,0.295502,0.086537,0.656,0.561309378
10,60,54,2,0.059707,0.313905,0.070564,1.312,0.680379645
10,60,54,3,0.049469,0.320714,0.064689,1.968,0.732732189
10,60,54,4,0.045287,0.326008,0.061357,2.624,0.756059198
10,60,54,5,0.04265,0.325664,0.060061,3.28,0.768404133
10,60,54,6,0.041341,0.330371,0.059584,3.936,0.777564351
10,60,54,7,0.040621,0.327011,0.058416,4.592,0.779012708
10,60,72,0.01,0.161209,0.254438,0.137951,0.00656,0.224298503
10,60,72,0.1,0.147826,0.260161,0.128288,0.0656,0.275339655
10,60,72,0.5,0.107492,0.275759,0.102291,0.328,0.439051692
10,60,72,1,0.080966,0.291864,0.084731,0.656,0.565667999
10,60,72,2,0.056145,0.310891,0.067718,1.312,0.694062708
10,60,72,3,0.046148,0.316576,0.062181,1.968,0.745547579
10,60,72,4,0.042217,0.318591,0.059424,2.624,0.765986342
10,60,72,5,0.040505,0.317918,0.057997,3.28,0.773982138
10,60,72,6,0.039288,0.324495,0.057675,3.936,0.784003101
10,60,72,7,0.038095,0.321877,0.056489,4.592,0.788344649
10,60,90,0.01,0.160454,0.254014,0.13624,0.00656,0.225735159
10,60,90,0.1,0.147409,0.259159,0.127922,0.0656,0.27486177
10,60,90,0.5,0.107313,0.274596,0.101724,0.328,0.438017957
10,60,90,1,0.08117,0.28952,0.084268,0.656,0.562059942
10,60,90,2,0.057698,0.308364,0.067793,1.312,0.684763783
10,60,90,3,0.047573,0.313024,0.062564,1.968,0.736143118
10,60,90,4,0.042846,0.315893,0.05923,2.624,0.761129958
10,60,90,5,0.041557,0.314275,0.058123,3.28,0.766423481
10,60,90,6,0.039662,0.319911,0.05704,3.936,0.779393892
10,60,90,7,0.038986,0.316172,0.05625,4.592,0.780458275
10,60,108,0.01,0.159633,0.252358,0.13573,0.00656,0.225065596
10,60,108,0.1,0.146412,0.257421,0.127096,0.0656,0.274888382
10,60,108,0.5,0.105869,0.272086,0.100126,0.328,0.439779868
10,60,108,1,0.080189,0.285904,0.083339,0.656,0.561920059
10,60,108,2,0.055271,0.303463,0.066558,1.312,0.691855247
10,60,108,3,0.045431,0.30622,0.061104,1.968,0.741613133
10,60,108,4,0.040436,0.308784,0.057824,2.624,0.768421053
10,60,108,5,0.03838,0.304725,0.056206,3.28,0.776278399
10,60,108,6,0.036545,0.311686,0.055215,3.936,0.790110588
10,60,108,7,0.035924,0.307417,0.0542,4.592,0.790738653
10,60,126,0.01,0.159724,0.252116,0.135534,0.00656,0.224339549
10,60,126,0.1,0.145842,0.255738,0.126427,0.0656,0.273659047
10,60,126,0.5,0.105643,0.270897,0.099691,0.328,0.43887502
10,60,126,1,0.079206,0.28508,0.082675,0.656,0.56514387
10,60,126,2,0.054819,0.302293,0.066137,1.312,0.692987074
10,60,126,3,0.044818,0.303517,0.060401,1.968,0.742673002
10,60,126,4,0.039456,0.303258,0.057253,2.624,0.769743868
10,60,126,5,0.037484,0.298187,0.055426,3.28,0.776662268
10,60,126,6,0.035972,0.304874,0.054525,3.936,0.788925204
10,60,126,7,0.035184,0.301496,0.053163,4.592,0.790994416
10,60,144,0.01,0.159097,0.250859,0.135417,0.00656,0.223833777
10,60,144,0.1,0.144832,0.253324,0.126292,0.0656,0.272486161
